Centralia_C01	Centralia_C02	Centralia_C03	Centralia_C04	Centralia_C05	Centralia_C06	Centralia_C07	Centralia_C08	Centralia_C09	Centralia_C10	Centralia_C11	Centralia_C12	Centralia_C13	Centralia_C14	Centralia_C15	Centralia_C16	Centralia_C17	Centralia_C18
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	0.00272409	0.000989753	0.002215594	0.000381373	0.00060838	0.000177066	0.000740045	0.00570697	0.000458555	0.000249708	0.000858089	0.000222467	0.000921651	0.000503957	0.000381373	0.000331431	0.004344924	0.000871709
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae	0.000567519	0.000440395	0.000136205	7.26E-05	0.000213387	3.18E-05	5.45E-05	8.17E-05	0.000140745	9.08E-05	5.45E-05	6.36E-05	0.000381373	0.000186146	0.000167986	8.17E-05	4.99E-05	0.000167986
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae	0	0	0	0	0	4.54E-06	0	0	0	0	2.27E-05	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__	0.009057601	0.00028603	0.000177066	0.000812687	0.000136205	9.08E-06	0.002224674	0.023327295	1.82E-05	9.08E-06	0.004149698	1.82E-05	6.81E-05	0	0.00028603	1.82E-05	0.005602546	3.63E-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.003150865	0.001779739	0.00330523	0.000726424	0.000849008	0.000839928	0.000653782	0.023009484	0.000544818	0.00031327	0.000472176	0.000195226	0.007627453	0.000449475	0.000681023	0.001747958	0.007187059	0.001085096
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MWH-UniP1;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;Other	9.53E-05	0.000122584	6.81E-05	1.82E-05	8.17E-05	1.36E-05	1.36E-05	5.45E-05	4.99E-05	2.72E-05	1.82E-05	4.54E-06	5.90E-05	9.08E-06	4.99E-05	3.18E-05	0.000108964	7.72E-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__	1.36E-05	9.08E-06	2.72E-05	4.54E-06	6.36E-05	9.99E-05	0.000113504	4.54E-05	3.18E-05	0	9.08E-06	0	1.36E-05	1.82E-05	0	3.63E-05	2.27E-05	4.54E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.00119406	0.000971592	0.000354132	0.000335971	0.000444935	0.000127124	0.00060838	0.000803607	0.00030419	0.000154365	0.000122584	9.99E-05	0.001007913	0.000317811	0.000404073	0.000199767	0.000267869	0.000867169
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	9.99E-05	0.000181606	0.000172526	0.000190686	7.26E-05	7.26E-05	0.00029965	2.72E-05	0.000131664	6.81E-05	0.000104423	7.26E-05	6.36E-05	4.09E-05	9.53E-05	4.54E-06	2.27E-05	8.63E-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__	0	0	0	0	0	0	0	0	0	2.27E-05	4.54E-06	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae	8.63E-05	0.000127124	9.08E-05	0	9.08E-05	0.000835388	0	8.63E-05	1.82E-05	5.90E-05	9.08E-06	1.82E-05	9.99E-05	5.90E-05	5.90E-05	4.54E-06	0.000231548	0.000113504
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	2.72E-05	4.54E-06	0.00029511	0.000358672	0.000930731	0.000140745	0.00031327	2.72E-05	0	5.90E-05	1.82E-05	0	0	0	9.08E-06	9.08E-06	4.54E-06	0.000122584
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.007037234	0.005493582	0.002873915	0.000667402	0.002592426	0.000472176	0.000817227	0.002129331	0.001766119	0.001125957	0.000531198	0.000849008	0.005193933	0.001693476	0.001634454	0.002129331	0.001371126	0.004376705
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	0.002465302	0.002002207	0.001130498	0.000267869	0.000953432	0.000140745	0.000454015	0.000385913	0.001534571	0.000390453	0.000227008	0.00029057	0.001434688	0.000581139	0.000640161	0.000572059	0.00030873	0.00151187
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	0.001661695	0.000721884	0.001539111	0.001489169	0.000531198	0.000326891	0.000390453	0.005171232	0.000322351	0.000149825	0.000167986	0.000154365	0.0005993	0.000181606	0.000404073	0.00149825	0.004276822	0.000803607
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__	0	0	9.08E-06	0	9.08E-06	1.36E-05	0	9.08E-06	0	9.08E-06	0	0	3.63E-05	9.99E-05	0	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Tremblayales;f__Tremblayaceae	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other	0.000476716	0.000485796	0.000317811	8.63E-05	0.000426774	9.99E-05	0.000104423	0.000281489	0.000276949	0.000186146	0.000167986	0.000426774	0.001675316	0.000472176	0.00029511	0.000281489	0.000149825	0.00089895
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	0.00330523	0.003255288	0.002515244	0.001121417	0.002006747	0.001956805	0.001729797	0.004703596	0.001788819	0.001325724	0.002170192	0.001289403	0.006978212	0.002074849	0.003078222	0.002043068	0.002238294	0.00181152
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__AF420338;f__	0	0	0	0	4.54E-06	2.27E-05	0	0	0	0	4.54E-06	0	0	4.54E-05	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__	2.72E-05	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.000158905	0.000249708	8.63E-05	9.08E-06	4.54E-05	9.08E-06	1.82E-05	0.000154365	2.27E-05	3.63E-05	1.36E-05	2.72E-05	0.000172526	3.63E-05	5.45E-05	1.82E-05	0.000163445	5.90E-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	0.001089636	0.001598133	0.002242835	0.001611754	0.001530031	0.001947725	0.002819434	0.001076016	0.000326891	0.000186146	0.004154238	0.000404073	0.000649242	0.001085096	0.00060384	0.000817227	0.001666235	0.001471009
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__DTB120;f__	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae	0.000186146	0.000195226	3.18E-05	2.72E-05	9.99E-05	1.82E-05	2.27E-05	3.18E-05	7.72E-05	5.90E-05	4.54E-06	1.82E-05	0.000199767	4.99E-05	5.90E-05	3.63E-05	1.36E-05	0.000167986
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other	0	0	4.54E-06	0	0	0	9.08E-06	9.08E-06	9.08E-06	0	0	0	9.08E-06	0	0	4.54E-06	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	9.08E-05	0	4.54E-05	0	1.82E-05	0	0	4.54E-06	4.54E-06	1.36E-05	4.54E-06	1.36E-05	6.81E-05	2.27E-05	9.08E-06	0	0	1.82E-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.000930731	0.000867169	0.000413154	5.45E-05	0.00029965	7.72E-05	6.36E-05	0.000712804	0.000276949	0.000231548	4.99E-05	8.63E-05	0.000658322	0.000254248	0.00029057	0.000222467	0.000113504	0.00061292
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Nitrospinaceae	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;Other	0	3.63E-05	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfonatronumaceae	0	4.54E-06	4.54E-06	0	0	0	0	0	4.54E-06	0	0	0	1.82E-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.000208847	5.90E-05	6.36E-05	4.54E-06	6.81E-05	0	2.27E-05	6.36E-05	4.09E-05	5.90E-05	1.82E-05	4.99E-05	4.09E-05	4.54E-05	1.82E-05	3.18E-05	1.36E-05	0.000149825
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;Other	0.000817227	0.000830848	0.000385913	9.99E-05	0.000517577	3.18E-05	0.000186146	0.000358672	0.000449475	0.000163445	7.26E-05	0.000113504	0.000553898	0.00029965	0.000317811	0.000208847	0.000272409	0.001257622
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72E-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	0.000345051	0.000376833	0.000108964	3.63E-05	6.36E-05	3.18E-05	5.45E-05	6.81E-05	0.000136205	9.99E-05	2.72E-05	4.54E-05	0.000213387	0.000177066	9.99E-05	6.36E-05	3.18E-05	0.000181606
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	0.097340834	0.091833631	0.048561453	0.008608126	0.052574947	0.008571805	0.013384365	0.088927934	0.039830743	0.023527062	0.009770405	0.015232206	0.068501796	0.031867319	0.030155682	0.025129735	0.013084715	0.063680155
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.003945391	0.004953305	0.002192893	0.000508497	0.002565185	0.000326891	0.000690103	0.000921651	0.002133871	0.001121417	0.000454015	0.000780906	0.0036185	0.002256455	0.00180698	0.00149371	0.000626541	0.003564018
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__	0.000140745	0.000281489	0.00029057	0.000118044	0.000149825	0.000136205	0.000340511	0.000367752	8.17E-05	3.63E-05	0.000249708	0.000476716	6.36E-05	0.000326891	0.000240628	7.26E-05	0.000762745	0.000113504
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__	5.45E-05	1.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	1.36E-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__IndB3-24;f__	0	0	2.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MBNT15;f__	7.72E-05	0.000158905	4.99E-05	2.27E-05	3.18E-05	0	9.08E-06	6.36E-05	1.36E-05	1.36E-05	0	6.36E-05	0.000830848	9.99E-05	4.09E-05	4.54E-05	3.18E-05	0.000154365
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__	0.001230381	0.001548191	0.003282529	0.00179336	0.0018206	0.002842134	0.004140618	0.001956805	0.001343885	0.000131664	0.00331431	0.000712804	0.000458555	0.003191726	0.002547025	0.002637828	0.001897783	0.00088987
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;Other	9.08E-05	0.000149825	2.72E-05	3.18E-05	0.000108964	4.54E-06	3.18E-05	0.000145285	7.26E-05	9.08E-06	9.08E-06	5.45E-05	0.000240628	4.09E-05	4.99E-05	2.72E-05	0.000340511	0.000104423
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.013565971	0.01293489	0.008998579	0.010174478	0.010006492	0.015000658	0.01085096	0.01988132	0.005171232	0.001561812	0.011264114	0.004467508	0.008453761	0.004898823	0.00543002	0.006814766	0.016335463	0.007899862
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20	4.54E-06	4.54E-05	3.18E-05	2.27E-05	0	1.36E-05	6.81E-05	2.72E-05	3.18E-05	9.08E-06	8.17E-05	1.36E-05	0.000122584	5.45E-05	4.09E-05	0.000145285	4.54E-05	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae	0	9.08E-06	4.54E-06	9.08E-06	9.08E-06	0	0	0	4.54E-06	0	0	0	9.08E-06	0	0	4.54E-06	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae	0.000190686	0.000140745	0.000118044	0.000231548	0.000190686	0.000358672	0.000177066	0.001107797	9.53E-05	2.72E-05	0.000177066	9.08E-05	0.000154365	9.99E-05	6.36E-05	2.72E-05	0.000281489	0.000145285
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae	0.002524324	0.002528864	0.002365419	0.000658322	0.001407447	0.001380206	0.00059476	0.003877289	0.003450515	0.0005993	0.001071476	0.000435854	0.002074849	0.000690103	0.000794526	0.000708264	0.004730837	0.001943185
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	0.006737584	0.00512583	0.003509537	0.001861462	0.003700223	0.001021534	0.003159945	0.003977172	0.002369959	0.001098716	0.001607213	0.000671942	0.004022574	0.001534571	0.001402907	0.001666235	0.001734338	0.004331304
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae	0.000122584	0.000158905	4.09E-05	1.36E-05	4.99E-05	9.08E-06	4.54E-06	4.09E-05	4.09E-05	1.36E-05	9.08E-06	4.54E-05	0.000208847	3.18E-05	3.63E-05	5.45E-05	3.63E-05	7.72E-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27	0.000394993	0.000272409	0.000172526	0.000108964	0.000208847	1.36E-05	6.36E-05	0.000345051	0.000136205	5.90E-05	3.63E-05	9.08E-05	0.000585679	0.000177066	0.000181606	0.000177066	0.000127124	0.000272409
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	0.00061292	0.000399533	0.000926191	0.000513037	0.000626541	0.001530031	0.000272409	0.00211117	0.000204307	9.99E-05	0.000694643	0.000177066	0.000513037	0.000177066	0.00028603	0.000667402	0.00211571	0.000531198
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;Other	0	9.08E-06	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	4.54E-06	9.08E-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__	0.000190686	0.000195226	7.72E-05	4.54E-06	0.000131664	1.36E-05	9.08E-06	0.000349592	9.53E-05	4.54E-05	2.72E-05	4.09E-05	0.000163445	5.90E-05	5.90E-05	4.09E-05	2.72E-05	9.08E-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__JTB38	2.27E-05	4.54E-05	9.08E-06	0	3.18E-05	0	0	0	1.36E-05	0	9.08E-06	0	0	0	9.08E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__MND4	0.000131664	5.45E-05	0	1.82E-05	3.18E-05	9.08E-06	2.72E-05	0.001607213	4.09E-05	1.82E-05	1.82E-05	1.36E-05	0.000104423	1.36E-05	4.09E-05	4.09E-05	0.000113504	0.000131664
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i	0.000345051	0.000236088	0.000177066	2.27E-05	0.000145285	1.82E-05	5.90E-05	0.000712804	7.72E-05	2.27E-05	2.27E-05	1.82E-05	0.000104423	0.000118044	5.90E-05	0.000118044	0.000272409	0.00029965
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NKB15;f__	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__	0.000440395	0.000717344	0.000463095	0.00029057	0.000354132	0.000367752	0.000540278	0.000390453	9.08E-06	3.18E-05	0.000440395	0.000208847	0.000108964	7.72E-05	6.36E-05	6.36E-05	0.000449475	0.000276949
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853;f__JTB36	9.08E-06	1.36E-05	0.000394993	1.36E-05	0.001734338	0	2.27E-05	0.000558439	9.08E-06	0	4.54E-06	0	0.000158905	1.36E-05	1.36E-05	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;Other	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__	0	0	0	0	0	0	0	0	0	0	0	0	2.27E-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.001598133	0.001489169	0.00060838	0.000172526	0.000885329	0.000136205	0.000231548	0.000454015	0.000662862	0.000263329	0.000222467	0.000195226	0.001221301	0.000485796	0.000431314	0.000345051	0.000276949	0.001089636
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	0.01175445	0.010864581	0.01475549	0.012621619	0.015259447	0.00752757	0.010955384	0.036847864	0.020439759	0.034264518	0.002510703	0.019445466	0.167763113	0.012163064	0.019345583	0.04695878	0.01746142	0.031749275
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae	0.000694643	0.000272409	0.000372292	6.81E-05	0.000245168	3.63E-05	8.63E-05	4.09E-05	0.000236088	0.000122584	2.27E-05	8.17E-05	0.000381373	0.000122584	0.000186146	9.53E-05	5.45E-05	0.000481256
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Thermodesulfobacteriales;f__	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__	9.08E-05	4.99E-05	4.54E-06	0	0	9.08E-06	1.36E-05	0	0	4.54E-06	1.82E-05	0	2.27E-05	4.54E-06	4.54E-06	4.54E-06	9.08E-06	4.99E-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae]	0.000617461	0.000444935	0.000245168	5.45E-05	0.000199767	3.18E-05	4.99E-05	0.003173565	0.000217927	7.26E-05	3.63E-05	9.08E-05	0.000222467	0.000249708	0.000108964	5.90E-05	0.002578806	0.000349592
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	1.36E-05	4.09E-05	1.36E-05	0	3.18E-05	0	0	9.08E-06	4.54E-06	0	0	0	9.08E-06	0	0	4.54E-06	0	0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0	3.63E-05	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	9.08E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.000354132	9.53E-05	0.000249708	0.00030873	0.001139578	0.000771826	0.00029057	0.000104423	4.09E-05	9.08E-06	0.00030873	3.18E-05	0.001906863	3.63E-05	0.000140745	3.18E-05	9.08E-05	0.000118044
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	0.001135038	0.000494876	0.001221301	0.001648075	0.003545858	0.001747958	0.006864708	0.000880789	0.000367752	0.000113504	0.000131664	6.36E-05	0.0005993	0.000190686	0.000177066	0.000158905	0.000272409	0.000485796
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__	0	3.63E-05	0	0	1.82E-05	0	0	0	0	0	0	0	2.72E-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales;f__	0	1.82E-05	0	0	1.36E-05	0	0	2.27E-05	0	1.36E-05	4.54E-06	0	0	0	9.08E-06	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	6.36E-05	4.54E-06	6.81E-05	0	3.63E-05	0	9.08E-06	0	1.36E-05	2.72E-05	0	9.08E-06	5.45E-05	0	1.82E-05	0	0	2.27E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;Other	9.08E-06	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	4.54E-06	0	0	4.54E-06	1.36E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	9.08E-06	2.72E-05	1.36E-05	1.82E-05	1.82E-05	0	0	0	0	0	0	0	0	4.54E-06	0	4.54E-06	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__125ds10	0	0	0	0	0	0	0	0.000167986	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20	0.000227008	0.000254248	0.000140745	2.27E-05	6.36E-05	1.36E-05	2.27E-05	9.99E-05	0.000181606	3.18E-05	1.82E-05	5.90E-05	0.000145285	4.09E-05	0.000108964	5.45E-05	2.72E-05	0.000127124
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	1.82E-05	5.90E-05	1.82E-05	0	0	4.54E-06	0	4.54E-05	4.54E-06	4.54E-06	1.36E-05	0	5.45E-05	9.08E-06	4.54E-06	9.08E-06	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae	0	0	4.54E-06	0	9.08E-06	0	4.54E-06	0	0	0	4.54E-06	0	4.54E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188	1.36E-05	4.54E-06	3.18E-05	0	4.54E-06	0	4.54E-06	4.54E-06	4.54E-06	0	0	4.54E-06	4.54E-05	2.72E-05	4.99E-05	9.08E-06	0	4.09E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	5.45E-05	9.53E-05	3.18E-05	4.54E-06	3.18E-05	4.54E-06	1.36E-05	1.36E-05	3.18E-05	4.09E-05	4.54E-06	1.36E-05	4.54E-06	3.63E-05	5.90E-05	2.27E-05	1.82E-05	5.90E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	4.09E-05	0	2.27E-05	0	3.63E-05	9.08E-06	4.54E-06	9.08E-06	3.18E-05	2.27E-05	4.54E-06	9.08E-06	3.63E-05	2.27E-05	0	2.72E-05	4.54E-06	1.36E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	2.72E-05	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;Other	4.54E-06	1.36E-05	9.08E-06	1.36E-05	4.54E-06	1.36E-05	3.18E-05	4.54E-06	4.54E-06	0	2.72E-05	1.36E-05	0.000490336	1.82E-05	4.54E-06	9.08E-06	1.36E-05	1.82E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	0.000190686	0.000349592	0.000149825	5.45E-05	0.000154365	5.90E-05	8.17E-05	0.00029511	9.08E-05	3.63E-05	2.72E-05	3.63E-05	0.001761579	6.36E-05	4.99E-05	7.26E-05	5.45E-05	0.000149825
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae	0	0	0	0	9.08E-06	0	9.08E-06	0	0	0	4.54E-06	0	9.08E-06	0	0	0	9.08E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae	0.000821767	0.0005993	0.000127124	0.000485796	0.000844468	0.000662862	0.001357505	1.36E-05	0.000394993	2.27E-05	0.000553898	5.90E-05	0.003028281	3.18E-05	0.000390453	2.27E-05	2.27E-05	0.000127124
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.00030873	0.000276949	9.53E-05	5.90E-05	6.36E-05	7.72E-05	6.36E-05	5.45E-05	0.000254248	0.000258789	0.000345051	2.72E-05	0.000227008	1.82E-05	0.000726424	2.27E-05	0.000267869	0.000217927
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089	0.000485796	0.000535738	0.00029965	4.99E-05	0.00029511	2.27E-05	6.36E-05	0.001362045	0.000199767	7.72E-05	4.54E-05	6.81E-05	0.000245168	0.000108964	0.000181606	7.72E-05	0.001094176	0.000345051
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;Other	0	0	1.36E-05	0	6.81E-05	4.09E-05	0	2.27E-05	0	0	1.36E-05	0	4.54E-06	0	0	0	1.82E-05	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	0.000549358	0.00030873	0.001657155	0.001734338	0.001784279	0.001920484	0.005035027	0.002165652	4.99E-05	4.54E-05	0.001430148	0.000108964	9.08E-06	0.000222467	3.63E-05	0.000476716	0.000771826	0.000880789
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae	0.004181479	0.002183813	0.008962258	0.003954471	0.005457261	0.004762618	0.005243874	0.00480802	0.002878456	0.000408614	0.003568559	0.00390907	0.000440395	0.00088987	0.002256455	0.001416527	0.002587886	0.00302374
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.00029057	0.000227008	0.000921651	0.000390453	0.00059022	0.000526657	0.000971592	0.000885329	0.000140745	1.36E-05	0.000231548	1.36E-05	4.54E-05	8.17E-05	5.90E-05	6.36E-05	0.000408614	0.000417694
