Centralia_C01	Centralia_C02	Centralia_C03	Centralia_C04	Centralia_C05	Centralia_C06	Centralia_C07	Centralia_C08	Centralia_C09	Centralia_C10	Centralia_C11	Centralia_C12	Centralia_C13	Centralia_C14	Centralia_C15	Centralia_C16	Centralia_C17	Centralia_C18
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SHA-31;g__	4.99E-05	4.54E-05	3.63E-05	0	4.54E-06	1.36E-05	4.54E-06	2.27E-05	0	1.36E-05	1.36E-05	4.54E-06	4.09E-05	4.54E-06	4.54E-06	4.54E-06	0	4.99E-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SJA-101;g__	0	0	2.72E-05	0	1.36E-05	9.08E-06	0	6.81E-05	4.54E-06	0	9.08E-06	4.54E-06	9.08E-05	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__oc28;g__	0.004490209	0.004108836	0.000776366	0.000776366	0.000481256	0.001457388	0.000517577	0.000998833	3.18E-05	1.36E-05	0.001048775	4.09E-05	0.000276949	0.000172526	0.001557272	0.002833054	0.001234921	0.000376833
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20;f__;g__	3.63E-05	0	1.36E-05	0	0	0	0	0.000145285	0	0	0	0	3.63E-05	0	4.54E-06	0	8.17E-05	0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__;g__	0.000145285	0.000258789	9.08E-05	7.72E-05	0.000113504	2.27E-05	2.72E-05	2.72E-05	7.26E-05	2.72E-05	4.09E-05	2.72E-05	0.000249708	7.72E-05	7.72E-05	3.18E-05	4.09E-05	0.000163445
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50;f__;g__	0.000236088	7.26E-05	6.81E-05	8.63E-05	1.36E-05	9.08E-06	2.72E-05	0.000581139	5.90E-05	4.54E-05	1.36E-05	2.72E-05	0.000158905	7.26E-05	3.63E-05	3.18E-05	7.72E-05	0.000213387
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	0.000771826	0.000853548	0.000426774	7.72E-05	0.000435854	4.99E-05	9.99E-05	0.000812687	0.000358672	0.000108964	5.45E-05	9.08E-05	0.002006747	0.000227008	0.000408614	0.000236088	0.00028603	0.000540278
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97;f__;g__	0	5.90E-05	2.27E-05	0	0	0	0	0.000108964	0	1.36E-05	9.08E-06	0	4.54E-06	0	0	2.27E-05	4.09E-05	4.54E-06
k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__	0.00029965	0.000149825	9.99E-05	0.000108964	6.36E-05	3.63E-05	0.000177066	0.000703723	4.09E-05	3.18E-05	0.00059476	4.54E-06	5.90E-05	6.36E-05	0.000149825	0.000136205	0.00088987	5.45E-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__	0	4.54E-06	0	0	0	0	0	4.99E-05	1.82E-05	0	0	0	0.000517577	0	0	0	0.000104423	0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__01D2Z48;g__	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0	0	0	0	1.36E-05	0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__FFCH7168;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172526	0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Oscillochloridaceae;g__Oscillochloris	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	3.63E-05	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	1.36E-05	0	1.82E-05	4.54E-06	0	0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__	4.54E-05	7.26E-05	0	0	9.08E-06	4.54E-06	0	0.001307563	9.08E-06	1.36E-05	0	0	4.99E-05	9.08E-06	0	0	0.000195226	4.54E-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__	4.54E-05	0.000136205	4.54E-05	1.82E-05	9.08E-06	0	1.36E-05	0.003591259	4.54E-05	3.63E-05	9.08E-06	1.82E-05	0.000131664	2.27E-05	2.72E-05	0.000440395	0.002124791	2.72E-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__Kouleothrix	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-05	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Roseiflexaceae];g__	0	0	0	0	0	0	0	2.27E-05	0	0	0	0	0.000789986	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__;f__;g__	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	4.54E-06	0	0	0	0	1.36E-05
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__;g__	2.27E-05	9.99E-05	7.26E-05	0	7.72E-05	1.36E-05	9.08E-06	5.45E-05	4.54E-05	3.18E-05	4.54E-06	4.54E-05	9.99E-05	4.09E-05	4.09E-05	8.17E-05	4.54E-06	0.000113504
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__	0	9.53E-05	2.72E-05	9.08E-06	9.08E-06	2.27E-05	0	0	1.36E-05	0	0	4.54E-06	3.63E-05	1.36E-05	0	1.36E-05	0	0.000136205
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalogenimonas	8.17E-05	0.000104423	4.09E-05	1.36E-05	0	0	0	0	3.18E-05	0	2.72E-05	4.54E-06	2.27E-05	4.99E-05	1.36E-05	2.72E-05	0	9.08E-06
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__	0.001430148	0.000971592	0.000476716	0.000217927	0.000635621	0.000149825	0.000195226	0.009992872	0.006206386	0.00029057	0.000131664	0.000127124	0.001393826	0.000340511	0.000454015	0.000208847	0.005053188	0.000771826
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__	0.000454015	0.000227008	9.99E-05	9.08E-06	0.000104423	4.54E-06	2.27E-05	0.000957972	8.17E-05	9.53E-05	1.36E-05	2.72E-05	0.000726424	0.000122584	2.72E-05	3.18E-05	0.000245168	0.000131664
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other;Other;Other	1.36E-05	0	0	0.000957972	8.63E-05	0.002592426	0.001225841	4.54E-06	9.08E-06	9.08E-06	0.002928397	0.002774032	0	0.00121676	0.00572059	0.006478795	0	1.82E-05
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__;g__	0.002002207	0.001734338	0.000835388	0.002737711	0.00180244	0.021256986	0.000712804	1.36E-05	4.54E-06	0.000113504	0.004108836	0.008612666	0	0.000935271	0.023159309	0.001057855	3.18E-05	4.09E-05
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B10-SB3A;f__;g__	9.08E-06	0	0	9.08E-06	0	2.27E-05	0	0	0.000758205	0	0	0	0	4.54E-06	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B12-WMSP1;f__;g__	1.36E-05	0	9.08E-06	9.08E-06	0	4.54E-06	1.36E-05	0	1.36E-05	1.82E-05	1.82E-05	0	0	2.72E-05	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Elev-1554;f__;g__	4.54E-06	2.27E-05	0	4.54E-06	0	2.27E-05	0	0	0.000158905	0	3.63E-05	0	0	4.54E-06	0	4.54E-06	0	1.36E-05
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__JG30-KF-AS9;f__;g__	0.006183685	0.001425607	8.17E-05	0.001316644	0.000217927	0.003423274	0.000345051	0.001080556	0.000158905	3.63E-05	0.000140745	0.002079389	0	0.000876249	0.001870542	4.09E-05	0.001121417	0.000127124
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__	0.015250367	0.005384619	0.011845253	0.015214045	0.006292649	0.023009484	0.013025693	0.001847841	0.000131664	0.005366458	0.023127528	0.1053542	1.36E-05	0.082630745	0.029238571	0.052747472	0.007495789	0.003968092
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__FFCH10602	0.002229214	0	0	0.006469715	3.63E-05	0.000167986	3.18E-05	8.17E-05	0	0	0.000140745	0	0	6.36E-05	4.54E-06	0	4.99E-05	0.00149825
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10;f__;g__	0.000217927	0.000190686	0.000154365	0.000213387	0.000122584	0.000213387	0.000245168	9.08E-06	8.63E-05	2.72E-05	8.63E-05	0.000204307	0	0.000540278	0.00029057	0.00060838	1.36E-05	9.08E-06
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0.000258789	2.72E-05	0	7.72E-05	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__	0.025615531	0.017352456	0.005561685	0.066953604	0.037433544	0.022514608	0.037833077	0.004699056	0.024031018	0.079670567	0.063453148	0.04635494	0.000195226	0.155749874	0.137680074	0.027563256	0.003981712	0.012716962
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__Thermogemmatispora	0	0	0	0	9.08E-06	9.08E-06	0	0	0.025642772	0.002270075	0	0.000776366	0	0.000431314	0.000145285	0	0	0
k__Bacteria;p__Chloroflexi;c__P2-11E;o__;f__;g__	9.99E-05	8.17E-05	4.54E-06	1.82E-05	0	0	9.08E-06	0.000340511	3.18E-05	0	0	0	2.72E-05	0	9.08E-06	0	0.00029057	2.72E-05
k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__	0.000385913	0.000231548	0.000127124	4.54E-05	0.000195226	2.27E-05	5.45E-05	0.001838761	9.99E-05	8.63E-05	2.27E-05	3.63E-05	0.0036185	0.000131664	5.90E-05	0.000622001	0.000653782	0.000276949
k__Bacteria;p__Chloroflexi;c__SAR202;o__;f__;g__	0	0	3.18E-05	6.81E-05	1.36E-05	0	4.54E-05	1.36E-05	4.54E-06	9.08E-06	4.54E-06	0	0.000186146	1.82E-05	0	1.82E-05	1.36E-05	0
k__Bacteria;p__Chloroflexi;c__SHA-26;o__;f__;g__	9.08E-06	4.54E-06	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	1.36E-05	2.72E-05	4.54E-06	0
k__Bacteria;p__Chloroflexi;c__TK10;Other;Other;Other	0	0	0	0	0	0	0	0	0	0	0	0	3.18E-05	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__	5.90E-05	7.72E-05	4.54E-05	0	4.54E-06	0	4.54E-06	0.001520951	1.36E-05	9.08E-06	9.08E-06	0	0.000227008	3.18E-05	1.36E-05	0.000131664	0.000204307	1.82E-05
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__;g__	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__	4.54E-06	9.08E-06	5.45E-05	4.54E-06	9.08E-06	3.63E-05	1.36E-05	3.18E-05	0	0	0	0	2.27E-05	0	9.08E-06	4.54E-06	0	1.82E-05
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__	9.08E-05	0.000118044	4.99E-05	1.82E-05	2.72E-05	1.82E-05	2.72E-05	0.00150733	9.08E-05	9.08E-06	4.54E-06	4.54E-06	0.000222467	4.99E-05	4.99E-05	0.00059022	0.000667402	6.36E-05
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other;Other	0	0	0	4.54E-06	0	3.63E-05	0	1.82E-05	0	0	4.54E-06	0	0	8.63E-05	2.72E-05	2.27E-05	0	9.08E-06
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__	0.000118044	9.53E-05	9.53E-05	0.000740045	4.99E-05	0.001094176	0.000276949	0.000640161	9.08E-06	9.99E-05	0.001184979	0.000154365	0.000113504	0.000703723	0.000263329	0.000626541	0.000576599	5.90E-05
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__FFCH4570;g__	0.001879622	0.000204307	0.000195226	0.000994293	0.000199767	0.000149825	0.000358672	0.000231548	9.08E-06	1.82E-05	0.001366585	0	4.54E-06	8.17E-05	5.45E-05	0.000345051	0.000240628	0.000122584
k__Bacteria;p__Chloroflexi;c__TK17;o__;f__;g__	5.45E-05	0.000163445	4.99E-05	0.000140745	7.26E-05	2.27E-05	0.000177066	0.000231548	4.09E-05	3.63E-05	0.000158905	1.36E-05	0.000108964	0.000113504	6.36E-05	0.000167986	9.53E-05	8.17E-05
k__Bacteria;p__Chloroflexi;c__TK17;o__TK18;f__;g__	1.82E-05	0	4.54E-06	0	4.54E-06	0	0	0	4.54E-06	0	4.54E-06	0	0	0	0	9.08E-06	0	0
k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__;g__	0.000276949	0.000326891	0.000122584	1.82E-05	0.000167986	4.09E-05	5.90E-05	0.000317811	0.000118044	2.72E-05	3.18E-05	5.45E-05	0.000553898	0.000177066	0.000199767	0.000186146	0.000140745	0.00031327
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__;g__	0	0	0	9.08E-06	2.72E-05	0	9.08E-06	4.09E-05	0	9.08E-06	0	9.08E-06	0.000122584	4.09E-05	0	0	2.27E-05	1.36E-05
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Ellin6537;f__;g__	0.000127124	3.18E-05	0	6.81E-05	0	2.27E-05	9.08E-05	1.36E-05	4.99E-05	0	5.90E-05	4.54E-06	0	1.82E-05	4.09E-05	6.81E-05	3.18E-05	9.08E-06
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__	1.82E-05	3.18E-05	2.72E-05	0	1.36E-05	1.36E-05	0	0.000267869	1.36E-05	0	9.08E-06	0	6.81E-05	1.36E-05	9.08E-06	1.36E-05	9.08E-05	4.54E-06
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__;g__	0	0	0	0	0	2.27E-05	0	0	0.000186146	4.54E-06	0	9.08E-06	0	0.000113504	9.08E-05	1.36E-05	0	0
k__Bacteria;p__Cyanobacteria;c__;o__;f__;g__	0	0	0	0	0	0	0	0	0	1.82E-05	1.82E-05	0	0	4.54E-06	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__	0.000331431	0.00179336	0.003114543	0.000849008	0.000458555	0.001162279	0.001561812	0.000263329	0.00029057	8.17E-05	0.002061228	0.004867042	0.006156445	0.001425607	0.001997666	0.000812687	0.000245168	0.001843301
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11;f__;g__	0.000140745	0.000208847	0.000154365	0.000104423	8.63E-05	0.000835388	0.000254248	0.000213387	3.18E-05	0	0.000108964	0.000104423	0.001180439	0.000553898	0.000227008	0.000186146	0.000190686	6.81E-05
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM2F09;f__;g__	0	0	0	0	0	0	0	2.27E-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	2.27E-05	3.63E-05	9.08E-06	0	3.63E-05	0	4.54E-06	0	9.08E-06	0	4.54E-06	0	2.72E-05	5.45E-05	0	4.54E-06	2.27E-05	9.08E-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other;Other;Other	0	0	0	0	0	1.82E-05	0	0	0	2.27E-05	2.27E-05	0	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__;g__	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0	0	0	0	9.08E-06	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__CAB-I;f__;g__	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;Other;Other	0	0	0	0	0	8.63E-05	0	0	0	3.18E-05	3.18E-05	0	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__;g__	0.000335971	0.000349592	0	2.27E-05	0	0.01295759	5.90E-05	0.00030873	0.000735504	0.002029447	0.001970425	0.000740045	4.54E-05	0.000122584	0.00030873	1.36E-05	0.000254248	3.63E-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;g__	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Trebouxiophyceae;Other	6.81E-05	0.000281489	0	4.54E-06	1.36E-05	0.000712804	4.99E-05	1.82E-05	9.08E-06	0.000576599	0.000753665	0	0	0.000122584	3.63E-05	1.36E-05	0	3.18E-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Trebouxiophyceae;g__	8.17E-05	7.26E-05	0	0	4.54E-06	0.002928397	9.08E-06	0	5.90E-05	0.001352965	0.002801273	0.000681023	0	0.000358672	0.000145285	1.82E-05	9.08E-06	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Trebouxiophyceae;g__Coccomyxa	0.000222467	0.000240628	1.36E-05	4.54E-06	0	0.005030487	2.72E-05	1.36E-05	9.08E-06	0.001952265	0.000930731	1.82E-05	0	0.000413154	5.90E-05	9.08E-06	0	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa;f__;g__	0	2.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__;g__	0.000149825	7.72E-05	5.90E-05	0	0.000108964	0.000562979	9.99E-05	0.000340511	0.008036067	9.08E-06	0.000281489	1.82E-05	9.99E-05	0.000145285	0.000667402	5.45E-05	0.000635621	3.63E-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.00269685	0.012603459	0.002147491	0.001688936	0.001534571	0.034818417	0.00240628	0.002932937	0.000140745	0.031081873	0.040125853	0.002624207	0.002465302	0.000939811	0.001779739	0.010519529	0.008303936	0.000367752
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__;g__	0.000145285	6.81E-05	0.000390453	0.00030419	0.000231548	4.54E-06	8.17E-05	0.000113504	8.63E-05	0	2.27E-05	1.36E-05	0.000154365	0.00029057	7.72E-05	4.54E-06	0.000149825	2.72E-05
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0.007032694	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;Other	0	8.17E-05	0	0	0	0.00030873	0	2.27E-05	0	0	4.09E-05	0.00088987	0	0	0.000122584	0	9.08E-06	0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__	4.54E-06	1.36E-05	1.82E-05	0	1.82E-05	0.01174083	9.08E-06	0.000199767	2.72E-05	0	0.000626541	0.040620729	0	3.18E-05	0.00751849	0	4.54E-06	2.27E-05
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Anabaenopsis	0	0	0	0	0	0.000131664	0	0	0	0	0	0.00090349	0	0	0.000104423	0	0	0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Nostoc	0	0	0	0	0	1.82E-05	0	9.08E-06	0	0	0	6.81E-05	0	0	3.63E-05	0	4.54E-06	0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Stigonema	0	0	0	0	0	4.54E-06	0	0	0	0	4.54E-06	0	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Scytonemataceae;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Scytonemataceae;g__	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Stigonematales;f__Rivulariaceae;g__Rivularia	0	0	0	0	0	1.82E-05	0	0	0	0	0	0.000108964	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Phormidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;Other	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__	0	0	0	0	0	0.00118952	0	0	0	0	6.81E-05	0.00543002	0.000195226	0	0.001089636	0	0	0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Arthronema	0	5.45E-05	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya	0	0	0	0	9.08E-06	1.82E-05	0	9.08E-06	2.27E-05	0	1.36E-05	0.00480802	0.000522117	2.27E-05	0.000136205	0	0	0
k__Bacteria;p__Elusimicrobia;c__;o__;f__;g__	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Elusimicrobia;c__4-29;o__;f__;g__	0	1.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99E-05
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__;g__	0.002388119	0.001943185	0.001557272	0.003196266	0.003150865	0.000930731	0.002342718	0.001130498	0.003250748	0.000177066	0.001135038	0.000744585	0.000776366	0.000367752	0.000762745	0.000876249	0.000431314	0.000789986
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__;g__	0.002029447	0.002360878	0.004571932	0.015386571	0.006782985	0.003504996	0.00692373	0.001993126	0.000227008	0.000167986	0.004376705	3.63E-05	0.000385913	0.000517577	0.000281489	0.002011287	0.00632897	0.00541186
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__;g__	0.001575432	0.000490336	0.001230381	0.001598133	0.001071476	5.90E-05	0.000476716	0.001589053	0.00029965	0.000172526	0.000399533	0.000136205	0.00060838	0.000199767	0.00029057	0.000794526	0.003032821	0.000581139
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88;f__;g__	6.81E-05	2.27E-05	4.54E-05	9.08E-06	0	9.08E-06	7.26E-05	0.000190686	9.08E-06	0	0	4.54E-06	0.000122584	3.18E-05	0	9.08E-06	8.63E-05	9.99E-05
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__;f__;g__	0.000463095	0.00029965	0.000195226	0.000503957	0.001293943	0.000131664	0.000349592	0.000204307	0.000104423	5.90E-05	0.000263329	9.53E-05	0.000195226	7.72E-05	0.000204307	0.000499417	9.08E-05	0.000431314
k__Bacteria;p__FBP;c__;o__;f__;g__	0.000108964	0.000140745	0.000122584	2.27E-05	5.45E-05	1.82E-05	1.82E-05	3.63E-05	3.63E-05	4.99E-05	4.54E-05	4.99E-05	9.53E-05	6.81E-05	6.81E-05	3.63E-05	0.000227008	0.000177066
k__Bacteria;p__FCPU426;c__;o__;f__;g__	0.00302374	0.002215594	0.005520823	0.004231421	0.004167858	0.008839674	0.016389944	0.002043068	0.001357505	3.18E-05	0.009316389	0.003041901	0.000177066	9.08E-05	0.002942018	0.003722924	0.000658322	0.000426774
k__Bacteria;p__Fibrobacteres;c__;o__;f__;g__	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__;g__	3.63E-05	4.99E-05	7.26E-05	2.27E-05	1.36E-05	5.45E-05	3.18E-05	0.000962512	3.18E-05	0	7.72E-05	4.54E-05	8.63E-05	1.36E-05	4.54E-05	0.000154365	0.00029511	4.54E-05
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Ucp1540;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0
k__Bacteria;p__Fibrobacteres;c__SBZC_2415;o__;f__;g__	0	9.08E-06	0	0	0	0	0	2.27E-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fibrobacteres;c__TG3;o__TG3-1;f__TSCOR003-O20;g__	6.36E-05	4.09E-05	9.08E-06	0	4.99E-05	1.82E-05	0	0	9.08E-06	2.27E-05	1.82E-05	0	2.72E-05	1.82E-05	4.09E-05	2.27E-05	1.82E-05	1.82E-05
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	6.81E-05	0.000149825	6.36E-05	2.27E-05	4.54E-06	1.36E-05	2.72E-05	3.18E-05	0	0.000272409	3.63E-05	2.27E-05	0.000131664	0.000127124	7.72E-05	0.000490336	6.36E-05	4.09E-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	1.82E-05	1.36E-05	5.90E-05	2.27E-05	2.72E-05	0	0.000131664	0.000186146	9.08E-06	1.36E-05	9.08E-06	3.18E-05	0.00030873	8.63E-05	4.99E-05	3.18E-05	6.81E-05	2.72E-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;Other	0	0	0	0	0	9.08E-06	0	0	0	9.08E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__	9.08E-06	0	1.36E-05	0	4.54E-06	0.000122584	0.000154365	9.08E-06	0.000435854	0.002365419	3.18E-05	5.45E-05	0	0.001157738	9.08E-05	0.000163445	4.54E-06	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	0.000140745	0.000190686	0.000108964	3.63E-05	2.27E-05	0.000531198	0.00181606	0.00059022	0.000276949	0.011908816	0.000108964	0.000254248	0.001675316	0.001552732	0.000771826	0.001988586	0.000118044	0.000149825
